source,name_data,food_data,found_edibilty,Mistral_edibles
0091_a.txt,"AQUATICS-NOT GRASS-LIKE OR TUBULAR
2
Watercress Nasturtium officinale 3 IWE-381 Brassicaceae (Mustard family)
","FOOD USE: Gather greens from late winter through late fall (but especially spring) and use raw in salads or
on sandwiches. They can also be fried or used in soup or casserole.
",True,"
    'greens'"
0091_b.txt,"AQUATICS-NOT GRASS-LIKE OR TUBULAR
3
Water parsnip
3
3
IWE-388
Sium suave Apiaciae (Carrot family)
",,False,"
    []"
0092_a.txt,"AQUATICS-NOT GRASS-LIKE OR TUBULAR
3
Water parsnip (continued)
Misidentific ations with water hemlock (pp. 668-670) have resulted in angled. death! Water Water
CONFUSING PLANTS: times compound, splitting 3 ways at the first division. The stems are not the middle, stiff,
hemlock leaves are 1-5"" 2-3 (2.5-13 cm) long and much stouter (about 20% as thick as long), widest in has multiple
hemlock roots straw-colored are outside, often with yellow lines inside. Bulblet water hemlock (p. 670) the first division,
thin yellowish roots or that taper from the top. The leaves are 2-3 times compound, splitting 3 ways at When
with the leaflets very thin and lobed, the smallest divisions linear. The stems are not angled. mature,
the bulblets in the leaf axils are diagnostic. Oxypolis rigidior (p. 424) is similar to water parsnip in form, but the
leaflets are entire or with a few scattered, large teeth toward the end of the leaflet. Its roots are clustered and
white with spherical enlargements toward the end. Berula erecta (see next) is another member of the carrot
family that also goes by the common name ""water parsnip."" This is a smaller plant; its leaves are shorter and
broader than those of Sium suave, and coarsely toothed. The upper leaves have large teeth or deeply cut lobes.
HABITAT: Marshes, lakeshores, ditches, ponds, hardwood swamps, river oxbows. Especially likes rich muck
and thrives with water level fluctuations. Native.
FOOD USE: Exercise extreme care in identifying this plant. The roots can be collected from fall through
spring and eaten raw or cooked. Dig up plants gingerly so that roots don't snap. Break off the larger roots
and replant the crown. Young stems, leaves, and leaf shoots can be eaten raw or cooked in spring and early
summer. Conservation 3/2.
COMMENTS: Due to the danger of misidentification, this vegetable is rarely used or written about. One of
the few documented deaths from plant misidentification that I have been able to find resulted from mistaking
western water hemlock for water parsnip. However, water parsnip's roots are a highly esteemed food in many
Native American cultures. Skirret (Sium sisarum), a closely related plant with nearly identical flavor, has been
cultivated as a root and stem vegetable in Asia for thousands of years. It is still available from some seed
catalogs in the US.
Typic al leaflet close up.
(middle) Young basal
leaves and leaf shoots
emerging in summer
after flood recession.
(right) Water parship
stems are strongly
angied or ridged
unlike those of Waler
hemlock
214
AQUATICS-NOT GRASS-LIKE OR TUBULAR 3 Water parsnip (continued) Misidentific ations with water hemlock (pp. 668-670) have resulted in angled. death! Water Water CONFUSING PLANTS: times compound, splitting 3 ways at the first division. The stems are not the middle, stiff, hemlock leaves are 1-5"" 2-3 (2.5-13 cm) long and much stouter (about 20% as thick as long), widest in has multiple hemlock roots straw-colored are outside, often with yellow lines inside. Bulblet water hemlock (p. 670) the first division, thin yellowish roots or that taper from the top. The leaves are 2-3 times compound, splitting 3 ways at When with the leaflets very thin and lobed, the smallest divisions linear. The stems are not angled. mature, the bulblets in the leaf axils are diagnostic. Oxypolis rigidior (p. 424) is similar to water parsnip in form, but the leaflets are entire or with a few scattered, large teeth toward the end of the leaflet. Its roots are clustered and white with spherical enlargements toward the end. Berula erecta (see next) is another member of the carrot family that also goes by the common name ""water parsnip."" This is a smaller plant; its leaves are shorter and broader than those of Sium suave, and coarsely toothed. The upper leaves have large teeth or deeply cut lobes. HABITAT: Marshes, lakeshores, ditches, ponds, hardwood swamps, river oxbows. Especially likes rich muck and thrives with water level fluctuations. Native. FOOD USE: Exercise extreme care in identifying this plant. The roots can be collected from fall through spring and eaten raw or cooked. Dig up plants gingerly so that roots don't snap. Break off the larger roots and replant the crown. Young stems, leaves, and leaf shoots can be eaten raw or cooked in spring and early summer. Conservation 3/2. COMMENTS: Due to the danger of misidentification, this vegetable is rarely used or written about. One of the few documented deaths from plant misidentification that I have been able to find resulted from mistaking western water hemlock for water parsnip. However, water parsnip's roots are a highly esteemed food in many Native American cultures. Skirret (Sium sisarum), a closely related plant with nearly identical flavor, has been cultivated as a root and stem vegetable in Asia for thousands of years. It is still available from some seed catalogs in the US. Typic al leaflet close up. (middle) Young basal leaves and leaf shoots emerging in summer after flood recession. (right) Water parship stems are strongly angied or ridged unlike those of Waler hemlock 214 ","FOOD USE: Exercise extreme care in identifying this plant. The roots can be collected from fall through
spring and eaten raw or cooked. Dig up plants gingerly so that roots don't snap. Break off the larger roots
and replant the crown. Young stems, leaves, and leaf shoots can be eaten raw or cooked in spring and early
summer. Conservation 3/2.
",True,"
    'roots','Young stems','leaves','leaf shoots'"
0092_b.txt,"AQUATICS-NOT GRASS-LIKE OR TURUI AD
AQUATICS-NOT GRASS-LIKE OR TURUI AD ",,False,"
    empty"
0093_a.txt,"AQUATICS-NOT GRASS-LIKE OR TUBULAR
4
Berula erecta Apiaciae (Carrot family)
Springwater parsnip
3
Mat-forming plant of springwater with pinnately difficulty compound 3+, leaves, the
",,False,"
    []"
0093_b.txt,"AQUATICS-NOT GRASS-LIKE OR TUBULAR
CONFUSING (Sium suave, see PLANTS: previous), Often but Berula confused with the larger, more Apart relative that alsor
of prostrate stems. Javan erecto is much smaller, lesserent, mal forming. 13 and alled water
water hemlocks (deadly poisonous, water celery p. has 668). twice compound leaves with depressed yeins. roots Also from compare 11th
HABITAT: Open to shaded spring water in pools, marshes, streamsides, and fens, in alkaline soil Native
This plant is being widely displaced and outcompeted by non native watercress.
FOOD USE: The tender greens (early spring to autumn) are good raw or cooked. They have a strong
parsley-parsnip flavor, much like Sium suave, and are used in salads, soups, casseroles, etc. Conservation celery 2.
COMMENTS: This little-known edible (which, like many edible members of the carrot family, is often errons
ously reported as toxic) is remarkably widespread-it is found in Asia, Europe, Africa, Australia. and Norin
America. Its ecology is much like that of watercress, which crowds it out and is the greatest threat to ,
survival. Despite the name, there is not an edible root-springwater parsnip has no taproot at all AKA 114°F
parsnip, small water parsnip, water celery, Berula pusilla. See liver fluke caution p. 24.
Rosettes
are often
permanently
under water
Springwater
parsnip
floating
rosettes
growing
beside
watercress
11]
AQUATICS-NOT GRASS-LIKE OR TUBULAR CONFUSING (Sium suave, see PLANTS: previous), Often but Berula confused with the larger, more Apart relative that alsor of prostrate stems. Javan erecto is much smaller, lesserent, mal forming. 13 and alled water water hemlocks (deadly poisonous, water celery p. has 668). twice compound leaves with depressed yeins. roots Also from compare 11th HABITAT: Open to shaded spring water in pools, marshes, streamsides, and fens, in alkaline soil Native This plant is being widely displaced and outcompeted by non native watercress. FOOD USE: The tender greens (early spring to autumn) are good raw or cooked. They have a strong parsley-parsnip flavor, much like Sium suave, and are used in salads, soups, casseroles, etc. Conservation celery 2. COMMENTS: This little-known edible (which, like many edible members of the carrot family, is often errons ously reported as toxic) is remarkably widespread-it is found in Asia, Europe, Africa, Australia. and Norin America. Its ecology is much like that of watercress, which crowds it out and is the greatest threat to , survival. Despite the name, there is not an edible root-springwater parsnip has no taproot at all AKA 114°F parsnip, small water parsnip, water celery, Berula pusilla. See liver fluke caution p. 24. Rosettes are often permanently under water Springwater parsnip floating rosettes growing beside watercress 11] ","FOOD USE: The tender greens (early spring to autumn) are good raw or cooked. They have a strong
parsley-parsnip flavor, much like Sium suave, and are used in salads, soups, casseroles, etc. Conservation celery 2.
",True,"
    'tender greens'"
0094_a.txt,"5
Brooklime Veronica americana 1 + family Scrophulariaceae
","FOOD USE: Gather the tender growing tips from spring through early
fall. (For raw use, pick only the portion well above the water to eliminate
the risk of liver flukes.) Best raw in salads or sandwiches. Conservation 2.
",True,"
    'tips'"
0094_b.txt,"mm
1cm
AQUATICS-NOT GRASS-LIKE OR TUBULAR
6
Alligator weed
2
Alternanthera philoxeroides
family
Amaranthaceae
UICK CHECK: Mat-forming plant with thin hollow stems and
sessile leaves; flowers in spiky whitish balls. ID difficulty 2.
","FOOD USE: Young leaves and stem tips can be gathered through
the growing season, but are best in spring and early summer They
are mild in flavor and can be eaten raw but are much better cocked
",True,"
    'Young leaves','stem tips'"
0095_a.txt,"AQUATICS-NOT GRASS-LIKE OR TUBULAR
7 Water-chestnut 3
Trapa natans + Lythraceae (Loosestrife family)
Floating rosettes of small, diamond shaped, difficulty sharply 1. toothed leaves;
rope-like large mats over water. Stems fully submerged. thick. with
","FOOD USE: Flip rosettes in late
summer and pick the larger nuts
from beneath-one or a few may
be ripe at a time. Nuts can be dried
whole and then cracked with a
hammer, or cut in half before
drying. Kernels can be steamed
fried, boiled in soups, or ground
into flour.
",True,"
    'nuts','kernels'"
0095_b.txt,"AQUATICS-NOT GRASS-LIKE OR TUBULAR
8 Water pennywort
Hydrocotyle umbellata
Araliaceae (Ginseng family)
","FOOD USE: Tender leaves and stems can be eaten raw or cooked throughout the growing seasor is . -
most prevalent in early summer. Conservation 2.
",True,"
    'leaves','stems'"
